Date,Payment,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Revenue
2019-01-28,Credit card,699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,793.28
2019-01-18,Ewallet,781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,425.18
2019-02-05,Cash,409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,283.62
2019-03-02,Cash,725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,599.2
2019-02-09,Ewallet,146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,315.36
2019-01-14,Credit card,377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,403.56
2019-02-09,Ewallet,509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,183.88
2019-03-26,Credit card,595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,138.65
2019-01-28,Cash,865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,80.71
2019-02-14,Ewallet,545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,116.64
2019-03-24,Cash,118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,313.52
2019-02-09,Credit card,450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,846.1
2019-03-24,Credit card,851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,414.4
2019-03-27,Ewallet,186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,159.08
2019-01-27,Credit card,624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,490.1
2019-03-27,Credit card,313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,87.45
2019-01-19,Ewallet,151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,224.52
2019-02-07,Cash,453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,744.96
2019-01-31,Ewallet,522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,410.72
2019-02-25,Cash,459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,298.8
2019-02-02,Cash,717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,212.94
2019-03-14,Credit card,722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,42.85
2019-03-11,Cash,749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,378.68
2019-02-22,Ewallet,777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,206.91
2019-03-02,Ewallet,636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,78.78
2019-03-10,Credit card,246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,322.11
2019-02-08,Cash,181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,98.22
2019-02-22,Credit card,838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,25.46
2019-01-10,Credit card,887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,581.98
2019-03-14,Ewallet,457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,211.32
2019-01-10,Ewallet,226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,55.12
2019-02-15,Credit card,321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,88.31
2019-01-13,Credit card,397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,356.58
2019-02-15,Credit card,431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,794.25
2019-03-02,Ewallet,825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,50.62
2019-03-24,Ewallet,641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,599.52
2019-02-02,Credit card,756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,166.7
2019-02-27,Ewallet,243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,744.4
2019-01-20,Ewallet,458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,448.56
2019-01-03,Ewallet,501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,378.9
2019-01-24,Ewallet,235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,257.16
2019-01-05,Ewallet,433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,552.23
2019-03-30,Cash,361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,447.4
2019-02-17,Cash,131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,276.27
2019-03-21,Ewallet,500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,343.74
2019-03-02,Ewallet,720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,266.08
2019-03-27,Cash,702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,898.38
2019-01-19,Ewallet,809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,456.8
2019-02-19,Credit card,449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,253.95
2019-03-28,Cash,333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,70.56
2019-01-05,Credit card,489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,657.16
2019-03-26,Credit card,859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,168.5
2019-02-03,Ewallet,676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,53.78
2019-02-06,Ewallet,373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,179.05
2019-02-24,Ewallet,365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,211.44
2019-02-21,Ewallet,503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,119.73
2019-01-09,Ewallet,305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,65.7
2019-02-25,Ewallet,574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,251.4
2019-01-13,Cash,784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,84.16
2019-02-09,Cash,200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,395.46
2019-01-06,Cash,846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,297.99
2019-01-10,Cash,577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,454.41
2019-02-07,Cash,430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,276.12
2019-01-09,Cash,867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,158
2019-02-19,Cash,384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,887.94
2019-03-18,Cash,256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,91.98
2019-02-05,Cash,324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,41.78
2019-03-19,Credit card,593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,15.5
2019-03-30,Cash,364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,290.46
2019-01-26,Credit card,794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,66.66
2019-03-02,Credit card,172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,76.54
2019-03-04,Ewallet,558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,299.7
2019-01-13,Credit card,195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,243.03
2019-03-25,Cash,605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,47.4
2019-03-11,Credit card,214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,172.45
2019-01-01,Credit card,746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,846.3
2019-02-10,Ewallet,448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,258.37
2019-01-26,Cash,452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,609.56
2019-02-11,Cash,531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,240.24
2019-02-07,Cash,744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,172.26
2019-03-06,Credit card,883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,99.84
2019-03-04,Cash,221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,298.64
2019-02-26,Ewallet,518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,159.6
2019-03-10,Credit card,156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,25.45
2019-02-04,Credit card,151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,67.77
2019-01-19,Cash,728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,238.36
2019-01-23,Cash,809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,232.6
2019-03-14,Ewallet,139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,877.32
2019-01-23,Cash,148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,699.72
2019-01-09,Cash,189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,674.59
2019-02-07,Ewallet,374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,318.55
2019-02-18,Ewallet,764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,29.52
2019-01-03,Credit card,552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,496
2019-03-29,Ewallet,267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,823.4
2019-01-28,Credit card,430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,602.96
2019-03-22,Credit card,886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,282.8
2019-01-24,Ewallet,602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,766
2019-03-10,Ewallet,745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,116.06
2019-02-22,Ewallet,690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,174.9
2019-02-18,Ewallet,652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,60.95
2019-01-29,Ewallet,233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,40.35
2019-03-02,Ewallet,303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,973.8
2019-02-09,Cash,727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,31.84
2019-02-22,Cash,347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,65.82
2019-02-18,Cash,849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,618.38
